volume,pct_change,target,date
5228630000,-0.01788104803401469,0,2020-04-20
5121010000,-0.030674795694063395,1,2020-04-21
5084920000,0.022930247703843776,0,2020-04-22
5773530000,-0.0005394221197431159,1,2020-04-23
5382810000,0.013918057304545428,1,2020-04-24
5203930000,0.014714069804799612,0,2020-04-27
5691160000,-0.005242380698498916,1,2020-04-28
6645640000,0.026583916282167053,0,2020-04-29
6544980000,-0.009212446303987654,0,2020-04-30
4759810000,-0.028059034078492195,1,2020-05-01
4735930000,0.004249827591976452,1,2020-05-04
5140290000,0.009040556385797371,0,2020-05-05
4892570000,-0.006979410390386298,1,2020-05-06
5178790000,0.011504630788313985,1,2020-05-07
4876030000,0.016871538638701944,1,2020-05-08
4819730000,0.00013307822091168653,0,2020-05-11
5119630000,-0.020500317528877154,0,2020-05-12
6151650000,-0.01746272460422804,1,2020-05-13
5651130000,0.01152482269503552,1,2020-05-14
5507700000,0.0039263632504382695,1,2020-05-15
6373670000,0.03150119163168075,0,2020-05-18
4984330000,-0.010484399194493177,1,2020-05-19
5005380000,0.01665110025908012,0,2020-05-20
4976620000,-0.007773596407737116,1,2020-05-21
3970860000,0.002353711326488428,1,2020-05-22
5848500000,0.012289184036080147,1,2020-05-26
6398000000,0.014827297215913804,0,2020-05-27
5447020000,-0.0021079145460738413,1,2020-05-28
7297550000,0.004812335824971425,1,2020-05-29
4684170000,0.003751234813537785,1,2020-06-01
5197150000,0.008210832780053412,1,2020-06-02
6005560000,0.013648979133831007,0,2020-06-03
6451290000,-0.0033687022311144066,1,2020-06-04
8639300000,0.026211650818398713,1,2020-06-05
8498300000,0.012041579421169235,0,2020-06-08
6410930000,-0.007799170822611612,0,2020-06-09
6598870000,-0.0053130910724373814,0,2020-06-10
7037320000,-0.05894405927443824,1,2020-06-11
5845330000,0.013060843963234703,1,2020-06-12
5757480000,0.008312217041285264,1,2020-06-15
5845810000,0.01896239819380252,0,2020-06-16
4560450000,-0.0036002995561740248,1,2020-06-17
4448690000,0.0005942198825281686,0,2020-06-18
8346650000,-0.005649494809462974,1,2020-06-19
4686690000,0.006495095537691675,1,2020-06-22
4711850000,0.004307419569164139,0,2020-06-23
5597680000,-0.025855145939064572,1,2020-06-24
4847690000,0.010959447267809841,0,2020-06-25
8107850000,-0.024226905044785974,1,2020-06-26
4473970000,0.014685678433118632,1,2020-06-29
4705850000,0.015409875731554612,1,2020-06-30
4449230000,0.005022132820864389,1,2020-07-01
4197720000,0.004541250844364075,1,2020-07-02
4759160000,0.01588172586745884,0,2020-07-06
4571330000,-0.010818532028197159,1,2020-07-07
4937310000,0.007827461915415501,0,2020-07-08
4843650000,-0.005643606159361103,1,2020-07-09
4524190000,0.01046620127324438,0,2020-07-10
4902440000,-0.009362541127788226,1,2020-07-13
4507140000,0.013406370782667931,1,2020-07-14
4686830000,0.009082050740923053,0,2020-07-15
3972860000,-0.0034061012455366413,1,2020-07-16
4012850000,0.002848612194617406,0,2020-07-17
